,id,created_at,user_screen_name,user_followers_count,user_location,user_verified,user_friends_count,user_listed_count,user_favourites_count,user_statuses_count,user_geo_enabled,Hashtags,text,,
145,990516570144129025,2018-04-29 09:02:07,iPhone8andx,1906,United States,False,56,5,19,9906,False,"[{'indices': [0, 4], 'text': 'Win'}, {'indices': [18, 26], 'text': 'iPhoneX'}, {'indices': [33, 41], 'text': 'iPhone8'}, {'indices': [99, 108], 'text': 'Giveaway'}, {'indices': [109, 115], 'text': 'Phone'}]",#Win one of these #iPhoneX &amp; #iPhone8 ?? just RETWEET &amp; FOLLOW us COMMENT THE ONE YOU WANT #Giveaway #Phone 32,,
146,990516035810770946,2018-04-29 09:00:00,bonkers_ie,2449,Ireland,True,995,77,929,8828,True,"[{'indices': [24, 32], 'text': 'iPhone8'}, {'indices': [39, 47], 'text': 'iPhoneX'}]",Can't decide between an #iPhone8 or an #iPhoneX? ? Here's your guide to both down to which provider is going to off…,,
147,990515470733279232,2018-04-29 08:57:45,fatmajalalblog,510,"??????, ???? ???",False,267,0,7292,19258,True,"[{'indices': [24, 32], 'text': 'iPhone8'}]",RT @MonoprixQatar: Best #iPhone8 deal in town. Discover more: Hurry Offer valid until 29th April until stocks las…,,
148,990511359539535872,2018-04-29 08:41:25,cgray129,31492,"Barcelona, Spain",False,21872,939,14032,212284,True,[],RT @DavidCookAuthor: Refersion,,
149,990508822815850496,2018-04-29 08:31:20,thatoldpal,14835,Mumbai.,False,484,28,461,5851,True,"[{'indices': [96, 110], 'text': 'T20onAirtel4G'}]","Let's participate in a contest today, I said to myself. Here goes, me with my new Airtel 4g sim #T20onAirtel4G self…",,
150,990506377176109057,2018-04-29 08:21:37,HolyHeadphones,95415,,False,0,13,0,19929,False,[],RT @ioanna_238: Code: IOANNA gives you 20% off at ?(offer valid until 11/05/18)…,,
151,990503475053285376,2018-04-29 08:10:05,Free_iphone8,2701,"Los Angeles, CA",False,51,2,73,5094,False,[],"Hurry! Don't miss this chance! @ New York, New York",,
152,990502625727664128,2018-04-29 08:06:43,apple_shoppk,3,clifton karachi,False,35,0,0,34,False,[],"iPhone 8 – 64GB All Color Available in just Rs. 97,000 Shop Nowhttp://appleshop.com.pk/product/apple-iphone-8-64gb-…",,
153,990501587108773888,2018-04-29 08:02:35,BlondeCapt,8,"Selangor, Malaysia",False,13,0,34,273,True,"[{'indices': [21, 30], 'text': 'Unboxing'}, {'indices': [45, 53], 'text': 'iPhone8'}, {'indices': [55, 60], 'text': 'LYTV'}]",RT @LowyatNET: Quick #Unboxing: Product @RED #iPhone8 #LYTV,,
154,990501145985667072,2018-04-29 08:00:50,angelicaxmendez,430,,False,372,0,4839,6073,True,"[{'indices': [133, 141], 'text': 'iphone8'}]",RT @BeingAndyJane: Literally spent all day in various parts of San Diego.. i had a few photo shoots using Portrait &amp; the Timer ??#iphone8 #…,,
155,990500029004738561,2018-04-29 07:56:24,DavidCookAuthor,3603,,False,4998,108,1283,7619,True,[],Refersion,,
156,990499682144038912,2018-04-29 07:55:01,masantlers_33,121,???,False,145,0,7774,6002,False,[],iPhone8??,,
157,990497684460097538,2018-04-29 07:47:05,aiUEOKAkikuke5,204,,False,177,23,40,7721,True,"[{'indices': [40, 46], 'text': 'Gopro'}, {'indices': [47, 58], 'text': 'GoproHero4'}, {'indices': [59, 66], 'text': 'iPhone'}, {'indices': [67, 75], 'text': 'iPhone8'}, {'indices': [76, 85], 'text': 'roadtrip'}, {'indices': [86, 94], 'text': 'fishing'}]","Western Wild Charr Trip FINAL ??, Nara #Gopro #GoproHero4 #iPhone #iPhone8 #roadtrip #fishing…",,
158,990493554228129793,2018-04-29 07:30:40,iPhone8andx,1906,United States,False,56,5,19,9906,False,"[{'indices': [0, 4], 'text': 'Win'}, {'indices': [18, 26], 'text': 'iPhoneX'}, {'indices': [33, 41], 'text': 'iPhone8'}, {'indices': [99, 108], 'text': 'Giveaway'}, {'indices': [109, 115], 'text': 'Phone'}]",#Win one of these #iPhoneX &amp; #iPhone8 ?? just RETWEET &amp; FOLLOW us COMMENT THE ONE YOU WANT #Giveaway #Phone 28,,
159,990493209368260608,2018-04-29 07:29:18,karintouaudio,361,???????,False,429,8,3442,9425,False,[],iPhone8 Red,,
160,990492208376827904,2018-04-29 07:25:19,jackescobar,160,"Panama city, Panama",False,140,13,808,3361,False,"[{'indices': [75, 79], 'text': 'iOS'}, {'indices': [80, 86], 'text': 'Apple'}, {'indices': [87, 95], 'text': 'iPhonex'}, {'indices': [96, 104], 'text': 'iPhone8'}, {'indices': [105, 110], 'text': 'iPad'}, {'indices': [111, 122], 'text': 'AppleWatch'}, {'indices': [123, 134], 'text': 'pricedrops'}]",RT @NoVuapp: NoVu: GIF Keyboard Background 100 points F?R?E?E? .@appsliced #iOS #Apple #iPhonex #iPhone8 #iPad #AppleWatch #pricedrops #Fre…,,
161,990491165676916736,2018-04-29 07:21:10,Taichiiiii0219,278,???,False,268,0,3171,1468,False,[],iPhone?!,,
162,990488791612829696,2018-04-29 07:11:44,shingroo,31,ambernath,False,35,9,62,2017,True,"[{'indices': [57, 63], 'text': 'apple'}, {'indices': [64, 71], 'text': 'iphone'}, {'indices': [72, 80], 'text': 'iphone8'}, {'indices': [81, 86], 'text': 'gold'}]",Who says money ? can't buy happiness?? They haven't used #apple #iphone #iphone8 #gold…,,
163,990487580646019074,2018-04-29 07:06:56,MichaelmasJr,403,"Dar Es Salaam, Tanzania.",False,101,14,34,2204,True,"[{'indices': [13, 23], 'text': 'Kigamboni'}, {'indices': [56, 68], 'text': 'pichazasimu'}, {'indices': [69, 81], 'text': 'daressalaam'}, {'indices': [82, 91], 'text': 'tanzania'}, {'indices': [92, 100], 'text': 'iPhone8'}]",Somewhere in #Kigamboni. Picture taken from my iPhone 8 #pichazasimu #daressalaam #tanzania #iPhone8,,
164,990486745287454720,2018-04-29 07:03:37,mannydr,918,,False,397,19,1237,25139,False,"[{'indices': [39, 47], 'text': 'iphone8'}, {'indices': [48, 61], 'text': 'shotoniphone'}]",Sunday chismis in the South. . . . . . #iphone8 #shotoniphone…,,
165,990485891528478720,2018-04-29 07:00:13,eversobling,709,,False,1358,4,0,6029,False,"[{'indices': [74, 82], 'text': 'iPhone8'}, {'indices': [83, 91], 'text': 'iPhoneX'}, {'indices': [92, 103], 'text': 'BlingBling'}]",Rabbit 3D Bling Swarovski Crystal iPhone 8 and iPhone 8 Plus Case - White #iPhone8 #iPhoneX #BlingBling Click here…,,
166,990485594370428928,2018-04-29 06:59:02,gingercatgames,4090,"London, UK",False,105,2466,70123,184980,True,"[{'indices': [96, 104], 'text': 'iphonex'}, {'indices': [105, 113], 'text': 'iphone8'}]","RT @iPhoneXNewsNow: China Smartphone Shipments Decline 21 Percent, Xiaomi Sees Growth: Canalys #iphonex #iphone8",,
167,990485308847345664,2018-04-29 06:57:54,NewApps4me,12515,Global,False,13789,158,10449,74517,True,"[{'indices': [0, 6], 'text': 'Daily'}, {'indices': [49, 56], 'text': 'iphone'}, {'indices': [57, 65], 'text': 'iphone8'}]",#Daily Apps News is out! #iphone #iphone8,,
168,990483204078383104,2018-04-29 06:49:32,sonalichauhan1,16590,"New Delhi, India",False,564,98,31782,139447,True,"[{'indices': [108, 116], 'text': 'iphone8'}]",RT @rvirgo9: Happy weekend! ????Here is my selfie with @airtelindia 4G T20 cricket season pass. Hope to win #iphone8. Go Participate now- h…,,
169,990483186995073025,2018-04-29 06:49:28,itslynky,450,"Kingston, Jamaica",False,469,4,144,46711,True,[],"Iphone4, Iphone5s, iphone6s+, iphone8+, iPadPro, MacBook 2010, MacBook 2015, MacBook 2018, ... iCloud account, ....…",,
170,990479854490476545,2018-04-29 06:36:14,VanDiablo,10111,Bangalore,True,932,228,1330,99796,True,"[{'indices': [79, 87], 'text': 'iPhone8'}]",Here's my selfie with @airtelindia 4G T20 Cricket Pass. Send yours here to win #iPhone8:,,
171,990478601995849728,2018-04-29 06:31:15,ioanna_238,150,"England, United Kingdom",False,948,3,504,193,False,"[{'indices': [89, 100], 'text': 'headphones'}, {'indices': [101, 111], 'text': 'earphones'}]",Code: IOANNA gives you 20% off at ?(offer valid until 11/05/18) #headphones #earphones…,,
172,990478348546662401,2018-04-29 06:30:15,iPhoneXNewsNow,415,United States,False,2945,1,2898,727,False,"[{'indices': [76, 84], 'text': 'iphonex'}, {'indices': [85, 93], 'text': 'iphone8'}]","China Smartphone Shipments Decline 21 Percent, Xiaomi Sees Growth: Canalys #iphonex #iphone8",,
173,990478010523373568,2018-04-29 06:28:54,_Yuki_K_,45,"Tokyo, JP",False,84,4,9,1633,True,"[{'indices': [37, 45], 'text': 'iPhone8'}]",Setting up Suica in the Wallet of my #iPhone8 is complete. I found out you have to set the region settings of the d…,,
174,990475748539428865,2018-04-29 06:19:55,4649TODO,112,?? ??,False,183,0,678,628,False,[],@mono4_22 iPhone8,,
175,990475604955807745,2018-04-29 06:19:21,rUnA_kamen,181,???,False,140,0,1420,11077,True,[],@arare0702 iPhone8?,,
176,990475374927777793,2018-04-29 06:18:26,GlowingThought,1136,"New Delhi, India",False,3381,5,870,1168,True,"[{'indices': [98, 114], 'text': 'glowingthoughts'}]",Apple iPhone 8 and iPhone 8 Plus now available in India Read here: #glowingthoughts…,,
177,990472335512756224,2018-04-29 06:06:21,CoLit6,76,"New Orleans, LA",False,662,0,1604,203,False,"[{'indices': [22, 30], 'text': 'Iphone8'}, {'indices': [63, 74], 'text': 'AppleEvent'}, {'indices': [75, 83], 'text': 'iPhoneX'}]",RT @lutsekeZA: If the #Iphone8 Siri was Xhosa ???(LIKE&amp;RT) #AppleEvent #iPhoneX,,
178,990470737822666752,2018-04-29 06:00:00,LowyatNET,32490,"Kuala Lumpur, Malaysia",True,53,548,852,38957,True,"[{'indices': [6, 15], 'text': 'Unboxing'}, {'indices': [30, 38], 'text': 'iPhone8'}, {'indices': [40, 45], 'text': 'LYTV'}]",Quick #Unboxing: Product @RED #iPhone8 #LYTV,,
179,990462776521908224,2018-04-29 05:28:22,GauravPrata,393,"Auraiya, Uttar Pradesh, India ",False,269,3,14497,16404,False,[],RT @sherryshroff: This summer go red for a cause &amp; work towards an AIDS free generation. A portion of all (PRODUCT) red go directly to Glob…,,
180,990460750392012801,2018-04-29 05:20:19,sultanzq,1211,??ahmedabad??,False,1209,0,10369,5689,True,"[{'indices': [53, 61], 'text': 'iPhone8'}, {'indices': [79, 93], 'text': 'T20onAirtel4G'}]","RT @AAPVed: don't let it go, friends! You can win an #iPhone8. My @airtelindia #T20onAirtel4G selfie entry. Go Participate now.",,
181,990460036370481152,2018-04-29 05:17:29,no_ys_,114,?? ??,False,112,0,335,1476,True,[],@0sy iPhone8,,
182,990457593691860992,2018-04-29 05:07:46,AAPVed,15837,"New Delhi, India",True,1009,71,26436,88561,True,"[{'indices': [41, 49], 'text': 'iPhone8'}, {'indices': [67, 81], 'text': 'T20onAirtel4G'}]","don't let it go, friends! You can win an #iPhone8. My @airtelindia #T20onAirtel4G selfie entry. Go Participate now.…",,
183,990448883712000000,2018-04-29 04:33:10,sp_wallpaper,515,Web,False,30,59,0,33146,False,"[{'indices': [65, 73], 'text': 'iphone8'}, {'indices': [74, 84], 'text': 'wallpaper'}]",SmartPhone Wallpaper info:Pattern yellow #iphone8 #wallpaper,,
184,990446494426611712,2018-04-29 04:23:40,iPhone_wp_sc_en,4115,,False,512,53,0,30631,False,"[{'indices': [39, 47], 'text': 'iphone8'}, {'indices': [48, 58], 'text': 'wallpaper'}]",Pattern yellow #iphone8 #wallpaper,,
185,990442109911076864,2018-04-29 04:06:15,foodietweeter,22509,"Navi Mumbai, India",False,2586,190,27789,36008,True,[],RT @anahitairani1: Here is my selfie with @airtelindia 4G for T20 cricket season pass. Hey @tofarzeen @MehekMahtani @iswatisingh Share yo…,,
186,990440299003461635,2018-04-29 03:59:03,davistoli9,70,,False,212,1,1689,1507,False,"[{'indices': [39, 47], 'text': 'iphone8'}]",Anyone else having problems with there #iphone8? .. I just bought mine in December of last year &amp; im already having…,,
187,990437135437189121,2018-04-29 03:46:29,rorytucker,681,"Whistler, Squamish & Vancouver",False,798,49,391,4099,False,"[{'indices': [29, 38], 'text': 'Squamish'}, {'indices': [45, 53], 'text': 'iPhone8'}, {'indices': [54, 67], 'text': 'shotoniPhone'}, {'indices': [76, 81], 'text': 'vsco'}, {'indices': [91, 109], 'text': 'mobilephotography'}]",Sundog at sunset . Location: #Squamish Shot: #iPhone8 #shotoniPhone Edited: #vsco Context: #mobilephotography .…,,
188,990436371352371201,2018-04-29 03:43:27,Pocket_PDCA,87,apple itunes store,False,167,3,372,2676,False,"[{'indices': [0, 5], 'text': 'PDCA'}, {'indices': [6, 14], 'text': 'iphone8'}, {'indices': [15, 21], 'text': 'ionic'}, {'indices': [22, 29], 'text': 'newapp'}]","#PDCA #iphone8 #ionic #newapp It is ""pocketPDCA"" that you can use easily PDCA cycle on your smartphone. [Youtube]https://t.co/GHf12UrUlW",,
189,990433178832654336,2018-04-29 03:30:45,BeingAndyJane,190,"Little Rock, AR",False,483,0,381,1282,True,[],Literally spent all day in various parts of San Diego.. i had a few photo shoots using Portrait &amp; the Timer ??…,,
190,990433032418025473,2018-04-29 03:30:10,eversobling,709,,False,1358,4,0,6029,False,"[{'indices': [74, 82], 'text': 'iPhone8'}, {'indices': [83, 91], 'text': 'iPhoneX'}, {'indices': [92, 103], 'text': 'BlingBling'}]",Butterfly Bling Swarovski Crystal iPhone 8 and iPhone 8 Plus Case - Black #iPhone8 #iPhoneX #BlingBling Click here…,,
191,990432108093947905,2018-04-29 03:26:30,amith97ba,272,"Bangalore, India",False,763,2,9423,11630,False,[],@airtelindia All your problems to watch Ipl matches can be solved within 10 mins... 1) Buy @airtelindia 4G Season p…,,
192,990431333921927169,2018-04-29 03:23:25,ZackREX3,7,"New Delhi, India",False,33,0,1205,382,False,"[{'indices': [16, 24], 'text': 'iphone8'}, {'indices': [36, 39], 'text': 's8'}]",@geekyranjit Is #iphone8 or samsung #s8 worth to buy today,,
193,990429803483312129,2018-04-29 03:17:21,daichi1SOL,470,,False,444,1,2090,1200,True,[],RT @daichi1SOL: iPhone8???cool???,,
194,990429746658852864,2018-04-29 03:17:07,ayarie1003,265,,False,251,2,2485,1040,False,[],@M1jgHuCuFqpzt2S iPhone8,,
195,990429433524764672,2018-04-29 03:15:52,9_arashi_11,1105,,False,250,69,23402,6081,False,[],@aiba___nicchi iPhone8,,
196,990425996691103745,2018-04-29 03:02:13,iPhone8andx,1906,United States,False,56,5,19,9906,False,"[{'indices': [0, 4], 'text': 'Win'}, {'indices': [18, 26], 'text': 'iPhoneX'}, {'indices': [33, 41], 'text': 'iPhone8'}, {'indices': [99, 108], 'text': 'Giveaway'}, {'indices': [109, 115], 'text': 'Phone'}]",#Win one of these #iPhoneX &amp; #iPhone8 ?? just RETWEET &amp; FOLLOW us COMMENT THE ONE YOU WANT #Giveaway #Phone 19,,
197,990425690871869440,2018-04-29 03:01:00,HollyG56,312,"Connecticut, USA",False,192,12,50537,32164,True,[],@nikki_paige0420 I’m going to get iphone8 plus red. It’s part of a program for Support Global Fund for an AIDS-free Generation,,
198,990425290789748736,2018-04-29 02:59:25,CSpire,16364,,True,2105,199,2625,70708,True,[],@LaJaySmith We'd love to work with you to get the iPhone 8. For a limited time get 50% off with a trade-in. Check u…,,
199,990422625808797696,2018-04-29 02:48:49,crishannaaa,2462,"Denmark, TN",False,953,3,9876,84115,True,"[{'indices': [33, 42], 'text': 'Prom2k18'}]",y’all see what a iphone8 can do? #Prom2k18,,
200,990419645990551553,2018-04-29 02:36:59,DismayingCrab,215,"California, USA",False,2246,0,269,469,False,"[{'indices': [37, 43], 'text': 'apple'}, {'indices': [44, 52], 'text': 'iphonex'}, {'indices': [53, 57], 'text': 'ios'}, {'indices': [58, 76], 'text': 'iphonephotography'}, {'indices': [77, 89], 'text': 'iphone8plus'}, {'indices': [90, 98], 'text': 'iphone8'}, {'indices': [99, 111], 'text': 'iphone7plus'}, {'indices': [112, 120], 'text': 'iphone7'}, {'indices': [121, 129], 'text': 'macbook'}]",RT @Meritc_: {iPhone X ? Space Grey} #apple #iphonex #ios #iphonephotography #iphone8plus #iphone8 #iphone7plus #iphone7 #macbook #macbookp…,,
201,990419492705480705,2018-04-29 02:36:22,Meritc_,524,"California, USA",False,41,0,5272,164,False,"[{'indices': [24, 30], 'text': 'apple'}, {'indices': [31, 39], 'text': 'iphonex'}, {'indices': [40, 44], 'text': 'ios'}, {'indices': [45, 63], 'text': 'iphonephotography'}, {'indices': [64, 76], 'text': 'iphone8plus'}, {'indices': [77, 85], 'text': 'iphone8'}, {'indices': [86, 98], 'text': 'iphone7plus'}, {'indices': [99, 107], 'text': 'iphone7'}]",{iPhone X ? Space Grey} #apple #iphonex #ios #iphonephotography #iphone8plus #iphone8 #iphone7plus #iphone7…,,
202,990418609980821505,2018-04-29 02:32:52,kilroylane,302,kilroy ln WEAR YOUR SOCKS,False,613,3,11928,7295,False,[],im playing fortnite on my iphone8 the future is now,,
203,990418084203610113,2018-04-29 02:30:47,iPhone8andx,1906,United States,False,56,5,19,9906,False,"[{'indices': [0, 4], 'text': 'Win'}, {'indices': [18, 26], 'text': 'iPhoneX'}, {'indices': [33, 41], 'text': 'iPhone8'}, {'indices': [99, 108], 'text': 'Giveaway'}, {'indices': [109, 115], 'text': 'Phone'}]",#Win one of these #iPhoneX &amp; #iPhone8 ?? just RETWEET &amp; FOLLOW us COMMENT THE ONE YOU WANT #Giveaway #Phone 18,,
204,990417947087777792,2018-04-29 02:30:14,RealJdm819,325,Tiny Village,False,187,38,18621,29364,True,"[{'indices': [77, 85], 'text': 'iPhone8'}]",No Filter One Shot of this Gorgeous East Longmeadow Sun Setting ? ° ° ° ° ° #iPhone8…,,
205,990417130486034432,2018-04-29 02:26:59,AminSaifuddin95,123,,False,94,1,6114,4648,True,"[{'indices': [24, 32], 'text': 'iphone8'}]",Yesterday i checked out #iphone8 Product : RED with all the glorious hype from youtubers..and in my honest opinion.…,,
206,990414735983161344,2018-04-29 02:17:28,ReadySetIndGame,2104,"Maryland, USA",False,496,67,19088,107910,False,"[{'indices': [114, 127], 'text': 'Androidgames'}, {'indices': [128, 143], 'text': 'RetweeetPlease'}]",RT @ate10games: Top 10 Racing Games With Realistic Graphics for Android &amp; iOS ?? Link:https://t.co/dndNL593Lo #Androidgames #RetweeetPlease…,,
207,990410611455442944,2018-04-29 02:01:05,iPhone8andx,1906,United States,False,56,5,19,9906,False,"[{'indices': [0, 4], 'text': 'Win'}, {'indices': [18, 26], 'text': 'iPhoneX'}, {'indices': [33, 41], 'text': 'iPhone8'}, {'indices': [99, 108], 'text': 'Giveaway'}, {'indices': [109, 115], 'text': 'Phone'}]",#Win one of these #iPhoneX &amp; #iPhone8 ?? just RETWEET &amp; FOLLOW us COMMENT THE ONE YOU WANT #Giveaway #Phone 17,,
208,990404064893685761,2018-04-29 01:35:04,CaseSwaggerUS,113,"Pennsylvania, USA",False,28,19,208,279,False,[],Perfect number for that Saturday night out. This Lipstick Marble design will not let you down. Be sure to signup at…,,
209,990398411731062787,2018-04-29 01:12:36,o22ie,140,Earth,False,146,12,3472,8792,True,"[{'indices': [27, 34], 'text': 'mexico'}, {'indices': [35, 44], 'text': 'vacation'}, {'indices': [45, 50], 'text': 'moon'}, {'indices': [51, 61], 'text': 'full_moon'}, {'indices': [62, 75], 'text': 'iphone8_plus'}, {'indices': [76, 86], 'text': 'no_filter'}]",Good evening from Mexico. #mexico #vacation #moon #full_moon #iphone8_plus #no_filter…,,
210,990398229681508352,2018-04-29 01:11:53,Dennie_Kuik,43,Beek | Limburg,False,63,0,1,326,True,"[{'indices': [24, 36], 'text': 'clashroyale'}, {'indices': [37, 49], 'text': 'mobilegames'}, {'indices': [50, 61], 'text': 'clanleader'}, {'indices': [62, 68], 'text': 'games'}, {'indices': [69, 79], 'text': 'supercell'}, {'indices': [80, 88], 'text': 'iphone8'}]",New personal best 4614? #clashroyale #mobilegames #clanleader #games #supercell #iphone8…,,
211,990390348009607168,2018-04-29 00:40:34,ClashRoyaleNew9,1444,"Mesa, AZ",False,103,18,1444,29532,False,"[{'indices': [41, 53], 'text': 'clashroyale'}, {'indices': [54, 66], 'text': 'mobilegames'}, {'indices': [67, 78], 'text': 'clanleader'}, {'indices': [79, 85], 'text': 'games'}, {'indices': [86, 96], 'text': 'supercell'}, {'indices': [97, 105], 'text': 'iphone8'}]",RT @Dennie_Kuik: New personal best 4589? #clashroyale #mobilegames #clanleader #games #supercell #iphone8,,
212,990388608552067074,2018-04-29 00:33:39,Dennie_Kuik,43,Beek | Limburg,False,63,0,1,326,True,"[{'indices': [24, 36], 'text': 'clashroyale'}, {'indices': [37, 49], 'text': 'mobilegames'}, {'indices': [50, 61], 'text': 'clanleader'}, {'indices': [62, 68], 'text': 'games'}, {'indices': [69, 79], 'text': 'supercell'}, {'indices': [80, 88], 'text': 'iphone8'}]",New personal best 4589? #clashroyale #mobilegames #clanleader #games #supercell #iphone8,,
213,990380991263879171,2018-04-29 00:03:23,iPhone8andx,1906,United States,False,56,5,19,9906,False,"[{'indices': [0, 4], 'text': 'Win'}, {'indices': [18, 26], 'text': 'iPhoneX'}, {'indices': [33, 41], 'text': 'iPhone8'}, {'indices': [99, 108], 'text': 'Giveaway'}, {'indices': [109, 115], 'text': 'Phone'}]",#Win one of these #iPhoneX &amp; #iPhone8 ?? just RETWEET &amp; FOLLOW us COMMENT THE ONE YOU WANT #Giveaway #Phone 13,,
214,990380195654914048,2018-04-29 00:00:13,eversobling,709,,False,1358,4,0,6029,False,"[{'indices': [84, 92], 'text': 'iPhone8'}, {'indices': [93, 101], 'text': 'iPhoneX'}, {'indices': [102, 113], 'text': 'BlingBling'}]",Floral Leopardo 3D Bling Swarovski Crystal iPhone 8 and iPhone 8 Plus Case - Brown #iPhone8 #iPhoneX #BlingBling…,,
215,990379578018299904,2018-04-28 23:57:46,potemaru_b,594,???????????,False,510,15,31724,19247,False,[],@dream51030 iPhone8+,,
216,990375769414103042,2018-04-28 23:42:38,TheRealYoung_TY,144,"Inglewood, CA",False,361,3,112,259,True,[],iPhone8 in my pocket wit no case ..... I shoulda juss dropped it ??,,
217,990370914037448704,2018-04-28 23:23:20,iPhone_wp_sc_en,4115,,False,512,53,0,30631,False,"[{'indices': [41, 49], 'text': 'iphone8'}, {'indices': [50, 60], 'text': 'wallpaper'}]",Women silhouette #iphone8 #wallpaper,,
218,990364217923571715,2018-04-28 22:56:44,that_guy_rell,751,Detroit ,False,431,133,1186,29432,True,"[{'indices': [0, 7], 'text': 'iTunes'}, {'indices': [8, 19], 'text': 'AppleUsers'}, {'indices': [20, 28], 'text': 'iPhoneX'}, {'indices': [29, 37], 'text': 'iPhone8'}, {'indices': [38, 43], 'text': 'ipad'}, {'indices': [103, 111], 'text': 'Detroit'}]","#iTunes #AppleUsers #iPhoneX #iPhone8 #ipad Checkout Detroit’s Rawest Podcast Show, the 313 Live Show. #Detroit…",,
219,990355605201317888,2018-04-28 22:22:30,SelmaCardosoC,907,Portugal,False,682,13,2383,1696,False,"[{'indices': [56, 63], 'text': 'floral'}, {'indices': [64, 72], 'text': 'flowers'}, {'indices': [73, 80], 'text': 'flower'}, {'indices': [81, 89], 'text': 'blossom'}, {'indices': [90, 94], 'text': 'art'}, {'indices': [95, 102], 'text': 'spring'}, {'indices': [103, 110], 'text': 'summer'}, {'indices': [111, 118], 'text': 'iPhone'}, {'indices': [119, 127], 'text': 'iPhoneX'}, {'indices': [128, 139], 'text': 'iphonecase'}]",RT @Kakelstore: My NEW 'Floret' design at @Casetify !!! #floral #flowers #flower #blossom #art #spring #summer #iPhone #iPhoneX #iphonecase…,,
220,990355205416943616,2018-04-28 22:20:55,cherryglazeer,583,,False,290,2,14864,4841,True,[],wow the iPhone8 shows all the texture on my face LOL,,
221,990355067650768896,2018-04-28 22:20:22,starmediaguy,1302,Rocky Mountains. ,False,1712,245,1824,64329,True,"[{'indices': [78, 86], 'text': 'iPhone8'}]","After a couple of months of use, think I can say with some certainty that the #iPhone8 is a POS. Makes me long for…",,
222,990348394592948225,2018-04-28 21:53:51,edilsoncaardoso,109,São Paulo - SP,False,361,0,18,3608,False,[],"good night twitter guys ... anyone who has a dream to win a ps4, or an iphone8 of gracas, just click on this link…",,
223,990345128127561728,2018-04-28 21:40:52,minmochi92,6,,False,148,0,839,855,False,"[{'indices': [19, 24], 'text': '????'}, {'indices': [105, 120], 'text': 'PremiosMTVMiaw'}, {'indices': [121, 134], 'text': 'MTVBRKPOPBTS'}]",RT @kookie_for_jk: #???? b.g (25page) iPhone8 iPhoneX #PremiosMTVMiaw #MTVBRKPOPBTS @BTS…,,
224,990344238314479622,2018-04-28 21:37:20,shannongaleCT,121,Connecticut,False,232,47,89,1366,False,"[{'indices': [15, 23], 'text': 'iphone8'}]",Also shot with #iphone8 on portrait. It makes some interesting choices when handling…,,
225,990343892846501888,2018-04-28 21:35:58,xo__Kaaaay,130,,False,94,6,3458,38931,True,[],I’m so glad I got the iPhone8+ I feel like the X is too much for me,,
226,990343450913656833,2018-04-28 21:34:13,shannongaleCT,121,Connecticut,False,232,47,89,1366,False,"[{'indices': [13, 21], 'text': 'iphone8'}, {'indices': [46, 52], 'text': 'phone'}, {'indices': [75, 83], 'text': 'talking'}]",Shot with an #iphone8 on portrait mode. Your #phone is for more than just #talking.,,
227,990342553051394048,2018-04-28 21:30:38,iPhone8andx,1906,United States,False,56,5,19,9906,False,"[{'indices': [0, 4], 'text': 'Win'}, {'indices': [18, 26], 'text': 'iPhoneX'}, {'indices': [33, 41], 'text': 'iPhone8'}, {'indices': [99, 108], 'text': 'Giveaway'}, {'indices': [109, 115], 'text': 'Phone'}]",#Win one of these #iPhoneX &amp; #iPhone8 ?? just RETWEET &amp; FOLLOW us COMMENT THE ONE YOU WANT #Giveaway #Phone 8,,
228,990334861704613888,2018-04-28 21:00:05,Wang_Lang,376,"Miami, FL",False,1143,3,1576,1375,True,"[{'indices': [53, 65], 'text': 'mainsqueeze'}, {'indices': [66, 71], 'text': 'funk'}, {'indices': [72, 80], 'text': 'iphone8'}]",“Rob Skywalker and Dr. Funk himself” @MainSqueezeMe #mainsqueeze #funk #iphone8 @ Terminal West,,
229,990334411026513920,2018-04-28 20:58:17,mapipooffice,148,,False,391,2,20,2119,False,"[{'indices': [37, 43], 'text': 'OFURO'}, {'indices': [82, 94], 'text': 'newAppStore'}]",The most unique Bath Light app ever. #OFURO DSP @AppStore #newAppStore…,,
230,990328646681456640,2018-04-28 20:35:23,LifeHacksIRL,5926,,False,6119,22,29,4812,False,"[{'indices': [0, 3], 'text': 'RT'}, {'indices': [77, 88], 'text': 'AppleWatch'}, {'indices': [89, 97], 'text': 'iPhoneX'}, {'indices': [98, 116], 'text': 'AppleWatchSeries3'}, {'indices': [117, 124], 'text': 'iPhone'}, {'indices': [125, 133], 'text': 'iPhone8'}]",#RT @TechInRL: Setup Apple Watch on Your New iPhone! #AppleWatch #iPhoneX #AppleWatchSeries3 #iPhone #iPhone8,,
231,990327442324635648,2018-04-28 20:30:36,iPhone8andx,1906,United States,False,56,5,19,9906,False,"[{'indices': [0, 4], 'text': 'Win'}, {'indices': [18, 26], 'text': 'iPhoneX'}, {'indices': [33, 41], 'text': 'iPhone8'}, {'indices': [99, 108], 'text': 'Giveaway'}, {'indices': [109, 115], 'text': 'Phone'}]",#Win one of these #iPhoneX &amp; #iPhone8 ?? just RETWEET &amp; FOLLOW us COMMENT THE ONE YOU WANT #Giveaway #Phone 6,,
